rop_start,gnb_id,cell_id,profile,RRC_ConnEstabAtt,RRC_ConnEstabSucc,PDU_SesEstabAtt,PDU_SesEstabSucc,MM_HoExeAtt,MM_HoExeSucc,DRB_RelActNbr,DRB_RelActAbnormal,RRU_PrbTotDlUsedPct,DRB_UEThpDl_Mbps,DRB_UEThpUl_Mbps,RRC_ConnMean,Cell_UnavailSecs
2026-07-07T21:15:00,gNB-001,NRCell-002,suburban,270,268,266,266,120,115,266,2,87.5,121.2,21.2,39.9,0
2026-07-07T21:15:00,gNB-001,NRCell-003,rural,91,90,89,88,27,25,88,1,71.3,148.7,18.7,15.2,0
2026-07-07T21:15:00,gNB-002,NRCell-004,urban,463,460,449,447,148,139,447,0,71.5,148.8,22.6,101.1,0
2026-07-07T21:15:00,gNB-002,NRCell-005,rural,62,62,60,59,20,20,59,1,82.0,147.7,21.0,14.9,0
2026-07-07T21:15:00,gNB-002,NRCell-006,degraded,259,244,241,235,102,93,235,3,82.1,126.3,19.7,53.4,0
2026-07-07T21:30:00,gNB-001,NRCell-001,urban,384,381,378,375,158,156,375,0,73.6,151.0,15.3,89.6,0
2026-07-07T21:30:00,gNB-001,NRCell-002,suburban,281,278,277,275,123,120,275,1,78.3,148.8,18.7,45.2,0
2026-07-07T21:30:00,gNB-001,NRCell-003,rural,70,69,67,67,20,20,67,0,75.9,158.5,23.0,18.0,0
2026-07-07T21:30:00,gNB-002,NRCell-004,urban,449,444,428,422,173,171,422,3,72.5,146.0,18.0,112.8,0
2026-07-07T21:30:00,gNB-002,NRCell-005,rural,68,68,67,66,21,21,66,0,71.5,148.5,17.9,14.0,0
2026-07-07T21:30:00,gNB-002,NRCell-006,degraded,306,294,286,282,107,98,282,2,80.1,128.2,21.6,69.3,0
2026-07-07T21:45:00,gNB-001,NRCell-001,urban,374,371,356,353,112,108,353,5,69.8,165.2,18.5,85.1,0
2026-07-07T21:45:00,gNB-001,NRCell-002,suburban,189,187,181,180,49,49,180,2,72.6,147.6,17.5,38.6,0
2026-07-07T21:45:00,gNB-001,NRCell-003,rural,78,77,74,71,29,29,71,0,68.2,157.5,21.2,17.4,0
2026-07-07T21:45:00,gNB-002,NRCell-004,urban,476,472,471,469,154,152,469,4,77.7,144.4,17.9,80.3,0
2026-07-07T21:45:00,gNB-002,NRCell-005,rural,50,50,49,49,13,13,49,0,65.7,176.1,24.7,12.0,0
2026-07-07T21:45:00,gNB-002,NRCell-006,degraded,242,237,231,223,92,88,223,4,70.1,172.4,25.6,49.0,0
2026-07-07T22:00:00,gNB-001,NRCell-001,urban,338,337,326,323,112,111,323,1,67.3,161.9,26.6,75.3,0
2026-07-07T22:00:00,gNB-001,NRCell-002,suburban,182,178,172,170,56,52,170,1,61.6,203.0,24.4,31.7,0
2026-07-07T22:00:00,gNB-001,NRCell-003,rural,77,76,72,72,27,25,72,0,61.6,200.8,28.9,13.0,0
2026-07-07T22:00:00,gNB-002,NRCell-004,urban,414,412,411,409,145,140,409,5,69.7,162.8,29.3,92.7,0
2026-07-07T22:00:00,gNB-002,NRCell-005,rural,54,53,52,52,17,17,52,0,67.6,158.5,20.6,11.5,0
2026-07-07T22:00:00,gNB-002,NRCell-006,degraded,276,268,256,249,81,76,249,6,69.8,160.1,27.1,52.7,0
2026-07-07T22:15:00,gNB-001,NRCell-001,urban,333,330,329,327,87,82,327,4,55.0,201.7,36.0,52.6,0
2026-07-07T22:15:00,gNB-001,NRCell-002,suburban,190,189,184,184,80,79,184,2,57.9,216.5,30.7,42.2,0
2026-07-07T22:15:00,gNB-001,NRCell-003,rural,64,64,63,62,20,20,62,0,63.4,201.5,23.0,17.2,0
2026-07-07T22:15:00,gNB-002,NRCell-004,urban,377,373,368,367,166,162,367,2,59.0,194.5,29.9,86.0,0
2026-07-07T22:15:00,gNB-002,NRCell-005,rural,44,43,41,39,13,13,39,1,59.0,206.8,25.8,9.1,0
2026-07-07T22:15:00,gNB-002,NRCell-006,degraded,232,227,226,218,89,84,218,4,67.5,172.7,30.0,47.4,0
2026-07-07T22:30:00,gNB-001,NRCell-001,urban,275,274,263,260,75,72,260,0,59.3,185.5,32.1,49.9,0
2026-07-07T22:30:00,gNB-001,NRCell-002,suburban,172,169,166,165,45,45,165,0,64.4,193.1,33.9,41.1,0
2026-07-07T22:30:00,gNB-001,NRCell-003,rural,70,69,67,66,18,17,66,0,59.0,215.6,33.4,14.6,0
2026-07-07T22:30:00,gNB-002,NRCell-004,urban,412,412,395,390,178,176,390,1,49.5,238.9,37.8,66.7,0
2026-07-07T22:30:00,gNB-002,NRCell-005,rural,44,44,43,43,11,10,43,2,62.0,178.9,31.4,6.8,0
2026-07-07T22:30:00,gNB-002,NRCell-006,degraded,213,207,199,197,57,52,197,3,53.7,209.8,33.9,47.0,0
2026-07-07T22:45:00,gNB-001,NRCell-001,urban,232,230,220,220,86,85,220,1,54.6,217.7,26.1,40.3,0
2026-07-07T22:45:00,gNB-001,NRCell-002,suburban,161,160,159,157,40,38,157,0,58.9,181.3,21.5,39.9,0
2026-07-07T22:45:00,gNB-001,NRCell-003,rural,67,67,64,64,27,27,64,0,60.9,181.6,22.8,13.3,0
2026-07-07T22:45:00,gNB-002,NRCell-004,urban,262,260,247,247,105,102,247,0,55.9,198.3,35.5,60.2,0
2026-07-07T22:45:00,gNB-002,NRCell-005,rural,49,49,47,47,13,12,47,0,53.3,223.7,34.3,7.6,0
2026-07-07T22:45:00,gNB-002,NRCell-006,degraded,163,158,150,148,65,59,148,1,53.6,224.4,30.8,30.3,0
2026-07-07T23:00:00,gNB-001,NRCell-001,urban,205,203,199,197,73,70,197,0,46.4,225.7,26.3,51.1,0
2026-07-07T23:00:00,gNB-001,NRCell-002,suburban,149,146,142,142,40,39,142,0,46.8,229.4,38.9,22.6,0
2026-07-07T23:00:00,gNB-001,NRCell-003,rural,48,48,47,46,12,12,46,0,52.5,234.4,33.2,10.8,0
2026-07-07T23:00:00,gNB-002,NRCell-004,urban,258,258,250,248,104,103,248,1,50.8,210.0,24.8,52.1,0
2026-07-07T23:00:00,gNB-002,NRCell-005,rural,39,39,37,37,11,9,37,0,54.0,217.2,33.2,6.7,0
2026-07-07T23:00:00,gNB-002,NRCell-006,degraded,165,157,156,154,47,46,154,3,46.9,217.7,28.9,37.5,0
2026-07-07T23:15:00,gNB-001,NRCell-001,urban,223,222,213,211,77,76,211,0,41.7,219.5,28.5,40.0,0
2026-07-07T23:15:00,gNB-001,NRCell-002,suburban,119,117,114,113,37,37,113,0,47.9,216.7,22.5,20.0,0
2026-07-07T23:15:00,gNB-001,NRCell-003,rural,41,41,40,40,10,9,40,0,53.2,195.3,33.4,8.0,0
2026-07-07T23:15:00,gNB-002,NRCell-004,urban,240,238,237,235,59,59,235,0,49.0,237.9,24.4,41.7,0
2026-07-07T23:15:00,gNB-002,NRCell-005,rural,47,47,45,45,19,19,45,1,57.9,187.9,32.6,9.9,0
2026-07-07T23:15:00,gNB-002,NRCell-006,degraded,139,132,131,129,49,39,129,4,45.9,219.4,25.0,27.2,0
2026-07-07T23:30:00,gNB-001,NRCell-001,urban,220,220,215,215,91,91,215,4,37.9,249.2,43.8,41.6,0
2026-07-07T23:30:00,gNB-001,NRCell-002,suburban,109,108,105,105,42,42,105,2,40.7,232.7,33.6,24.2,0
2026-07-07T23:30:00,gNB-001,NRCell-003,rural,36,35,34,34,11,11,34,0,56.0,194.2,28.3,8.7,0
2026-07-07T23:30:00,gNB-002,NRCell-004,urban,238,234,230,227,59,57,227,1,41.7,227.0,29.1,35.4,0
2026-07-07T23:30:00,gNB-002,NRCell-005,rural,33,31,29,29,10,10,29,1,47.8,209.7,28.6,5.6,0
2026-07-07T23:30:00,gNB-002,NRCell-006,degraded,132,125,120,118,45,44,118,6,42.1,234.4,41.6,27.2,0
2026-07-07T23:45:00,gNB-001,NRCell-001,urban,168,166,160,159,60,60,159,2,41.2,222.2,23.3,41.2,0
2026-07-07T23:45:00,gNB-001,NRCell-002,suburban,120,120,116,115,53,51,115,2,43.0,233.3,28.4,26.5,0
2026-07-07T23:45:00,gNB-001,NRCell-003,rural,52,52,50,50,15,15,50,0,43.5,246.0,29.0,12.3,0
2026-07-07T23:45:00,gNB-002,NRCell-004,urban,208,206,199,198,87,83,198,3,41.3,226.2,27.7,38.1,0
2026-07-07T23:45:00,gNB-002,NRCell-005,rural,29,29,28,28,8,6,28,1,49.6,208.9,34.3,7.7,0
2026-07-07T23:45:00,gNB-002,NRCell-006,degraded,141,137,134,131,54,49,131,4,35.8,255.5,39.8,21.3,0
2026-07-08T00:00:00,gNB-001,NRCell-001,urban,108,108,104,103,43,41,103,0,26.5,279.3,45.4,20.7,0
2026-07-08T00:00:00,gNB-001,NRCell-002,suburban,80,80,77,77,33,33,77,0,34.4,252.1,37.7,12.6,0
2026-07-08T00:00:00,gNB-001,NRCell-003,rural,38,38,37,37,14,14,37,0,40.6,255.7,28.5,6.4,0
2026-07-08T00:00:00,gNB-002,NRCell-004,urban,148,144,140,140,55,55,140,3,27.9,257.2,31.3,28.3,0
2026-07-08T00:00:00,gNB-002,NRCell-005,rural,26,26,25,25,11,11,25,0,36.6,252.8,43.5,6.0,0
2026-07-08T00:00:00,gNB-002,NRCell-006,degraded,74,73,70,66,19,17,66,0,29.2,260.7,33.9,17.3,0
2026-07-08T00:15:00,gNB-001,NRCell-001,urban,104,103,102,102,28,28,102,0,27.6,300.9,35.0,16.6,0
2026-07-08T00:15:00,gNB-001,NRCell-002,suburban,75,75,71,70,22,20,70,0,32.1,265.2,28.3,15.5,0
2026-07-08T00:15:00,gNB-001,NRCell-003,rural,36,35,33,31,14,14,31,1,37.3,233.2,41.7,6.4,0
2026-07-08T00:15:00,gNB-002,NRCell-004,urban,126,124,122,122,48,47,122,0,26.1,256.9,29.6,20.0,0
2026-07-08T00:15:00,gNB-002,NRCell-005,rural,24,24,23,22,8,8,22,1,38.9,241.1,34.1,5.1,0
2026-07-08T00:15:00,gNB-002,NRCell-006,degraded,62,58,57,56,15,13,56,0,30.1,259.7,29.8,11.5,0
2026-07-08T00:30:00,gNB-001,NRCell-001,urban,113,113,110,109,32,32,109,1,29.0,255.8,30.6,18.9,0
2026-07-08T00:30:00,gNB-001,NRCell-002,suburban,89,87,84,83,32,31,83,0,30.4,244.4,36.9,18.8,0
2026-07-08T00:30:00,gNB-001,NRCell-003,rural,29,28,27,26,12,11,26,0,39.8,222.8,31.0,7.0,0
2026-07-08T00:30:00,gNB-002,NRCell-004,urban,125,125,121,121,46,46,121,1,29.2,250.4,32.8,20.7,0
2026-07-08T00:30:00,gNB-002,NRCell-005,rural,23,23,22,22,10,10,22,1,36.9,257.1,36.9,3.6,0
2026-07-08T00:30:00,gNB-002,NRCell-006,degraded,76,71,67,66,30,28,66,1,27.5,279.9,29.8,16.4,0
2026-07-08T00:45:00,gNB-001,NRCell-001,urban,92,92,88,86,31,31,86,2,29.6,255.4,44.9,21.4,0
2026-07-08T00:45:00,gNB-001,NRCell-002,suburban,84,84,81,80,25,23,80,0,32.8,243.3,27.5,14.3,0
2026-07-08T00:45:00,gNB-001,NRCell-003,rural,38,37,35,34,11,11,34,1,42.7,262.7,32.5,5.8,0
2026-07-08T00:45:00,gNB-002,NRCell-004,urban,113,113,109,109,34,33,109,2,27.4,293.6,46.4,27.4,0
2026-07-08T00:45:00,gNB-002,NRCell-005,rural,28,28,27,27,8,8,27,0,40.5,237.5,28.3,4.9,0
2026-07-08T00:45:00,gNB-002,NRCell-006,degraded,55,53,51,50,14,13,50,1,26.0,286.6,31.6,11.5,0
2026-07-08T01:00:00,gNB-001,NRCell-001,urban,109,109,105,104,42,42,104,0,29.0,300.6,43.6,17.3,0
2026-07-08T01:00:00,gNB-001,NRCell-002,suburban,67,67,66,64,27,25,64,2,30.7,280.7,48.2,15.6,0
2026-07-08T01:00:00,gNB-001,NRCell-003,rural,31,31,29,29,12,12,29,0,42.6,227.9,25.0,6.2,0
2026-07-08T01:00:00,gNB-002,NRCell-004,urban,135,135,128,128,60,58,128,0,26.5,279.9,28.7,22.8,0
2026-07-08T01:00:00,gNB-002,NRCell-005,rural,26,26,25,25,10,10,25,0,44.2,233.5,41.2,5.0,0
2026-07-08T01:00:00,gNB-002,NRCell-006,degraded,68,66,64,63,23,20,63,1,29.3,270.3,33.6,17.7,0
2026-07-08T01:15:00,gNB-001,NRCell-001,urban,111,110,106,104,49,49,104,0,26.8,268.2,46.6,20.6,0
2026-07-08T01:15:00,gNB-001,NRCell-002,suburban,86,86,84,83,35,35,83,0,33.7,283.1,36.9,11.1,0
2026-07-08T01:15:00,gNB-001,NRCell-003,rural,34,34,33,33,11,10,33,1,36.5,279.3,33.1,5.6,0
2026-07-08T01:15:00,gNB-002,NRCell-004,urban,111,111,107,107,28,26,107,4,25.9,278.5,38.5,21.0,0
2026-07-08T01:15:00,gNB-002,NRCell-005,rural,29,29,28,28,11,11,28,0,39.8,258.1,26.9,6.3,0
2026-07-08T01:15:00,gNB-002,NRCell-006,degraded,78,75,74,72,32,30,72,2,27.0,267.1,31.1,12.6,0
2026-07-08T01:30:00,gNB-001,NRCell-001,urban,126,126,120,118,56,56,118,1,28.5,265.6,28.3,24.3,0
2026-07-08T01:30:00,gNB-001,NRCell-002,suburban,66,66,65,65,26,25,65,2,35.0,239.3,42.4,10.5,0
2026-07-08T01:30:00,gNB-001,NRCell-003,rural,38,37,36,35,11,10,35,0,38.7,258.2,37.7,6.2,0
2026-07-08T01:30:00,gNB-002,NRCell-004,urban,111,108,106,106,30,29,106,1,27.3,285.6,48.9,27.7,0
2026-07-08T01:30:00,gNB-002,NRCell-005,rural,27,27,26,26,11,11,26,0,39.7,259.8,31.4,6.4,0
2026-07-08T01:30:00,gNB-002,NRCell-006,degraded,90,88,87,83,28,26,83,3,27.9,268.8,33.9,17.2,0
2026-07-08T01:45:00,gNB-001,NRCell-001,urban,103,102,100,100,40,40,100,1,26.2,309.5,37.4,22.7,0
2026-07-08T01:45:00,gNB-001,NRCell-002,suburban,73,73,71,71,32,31,71,0,29.5,300.5,35.9,11.7,0
2026-07-08T01:45:00,gNB-001,NRCell-003,rural,34,34,32,30,10,10,30,0,40.3,226.1,32.6,7.8,0
2026-07-08T01:45:00,gNB-002,NRCell-004,urban,108,107,106,104,38,38,104,0,26.0,297.5,32.3,27.9,0
2026-07-08T01:45:00,gNB-002,NRCell-005,rural,26,26,24,24,7,7,24,0,43.6,232.9,36.0,5.3,0
2026-07-08T01:45:00,gNB-002,NRCell-006,degraded,82,80,77,77,22,21,77,1,28.1,288.6,50.9,15.6,0
2026-07-08T02:00:00,gNB-001,NRCell-001,urban,95,95,93,91,23,23,91,1,30.5,255.5,38.0,25.5,0
2026-07-08T02:00:00,gNB-001,NRCell-002,suburban,74,73,70,70,32,30,70,0,31.4,256.5,45.4,14.2,0
2026-07-08T02:00:00,gNB-001,NRCell-003,rural,30,29,28,28,11,10,28,0,42.7,220.4,25.1,7.3,0
2026-07-08T02:00:00,gNB-002,NRCell-004,urban,118,118,115,115,30,30,115,0,29.3,254.0,44.1,18.9,0
2026-07-08T02:00:00,gNB-002,NRCell-005,rural,27,27,25,25,9,9,25,0,38.2,247.5,29.7,5.9,0
2026-07-08T02:00:00,gNB-002,NRCell-006,degraded,63,62,61,61,26,25,61,3,29.5,287.2,44.9,10.3,0
2026-07-08T02:15:00,gNB-001,NRCell-001,urban,99,98,96,96,26,26,96,0,27.0,276.9,49.5,15.7,0
2026-07-08T02:15:00,gNB-001,NRCell-002,suburban,76,76,72,72,28,27,72,0,30.4,286.7,41.6,13.9,0
2026-07-08T02:15:00,gNB-001,NRCell-003,rural,42,42,41,38,16,16,38,0,39.5,254.4,41.3,6.7,0
2026-07-08T02:15:00,gNB-002,NRCell-004,urban,148,147,139,138,65,62,138,1,29.2,297.7,37.7,20.4,0
2026-07-08T02:15:00,gNB-002,NRCell-005,rural,29,29,27,27,8,8,27,1,41.1,229.0,39.8,4.4,0
2026-07-08T02:15:00,gNB-002,NRCell-006,degraded,67,65,64,63,27,26,63,2,29.1,293.4,34.2,14.8,0
2026-07-08T02:30:00,gNB-001,NRCell-001,urban,118,118,114,114,29,29,114,0,26.2,287.5,34.6,19.6,0
2026-07-08T02:30:00,gNB-001,NRCell-002,suburban,79,78,74,74,22,21,74,0,31.5,260.8,46.3,12.6,0
2026-07-08T02:30:00,gNB-001,NRCell-003,rural,37,36,34,34,10,10,34,0,36.7,246.2,43.6,7.6,0
2026-07-08T02:30:00,gNB-002,NRCell-004,urban,125,125,124,124,38,37,124,0,26.4,294.3,35.4,21.4,0
2026-07-08T02:30:00,gNB-002,NRCell-005,rural,24,23,22,22,9,9,22,0,44.3,219.0,38.5,5.0,0
2026-07-08T02:30:00,gNB-002,NRCell-006,degraded,72,71,68,67,28,27,67,3,29.0,300.3,52.8,16.3,0
2026-07-08T02:45:00,gNB-001,NRCell-001,urban,110,108,104,104,42,42,104,0,26.5,255.5,34.9,21.6,0
2026-07-08T02:45:00,gNB-001,NRCell-002,suburban,70,69,67,66,19,18,66,1,34.4,238.3,24.1,17.7,0
2026-07-08T02:45:00,gNB-001,NRCell-003,rural,33,32,31,31,11,11,31,0,36.6,276.4,36.2,5.8,0
2026-07-08T02:45:00,gNB-002,NRCell-004,urban,137,136,132,131,49,48,131,1,26.2,304.3,41.4,31.0,0
2026-07-08T02:45:00,gNB-002,NRCell-005,rural,30,30,29,29,10,10,29,0,40.3,236.8,35.0,5.9,0
2026-07-08T02:45:00,gNB-002,NRCell-006,degraded,68,66,63,60,24,24,60,1,28.3,286.8,47.4,16.2,0
2026-07-08T03:00:00,gNB-001,NRCell-001,urban,108,106,102,102,38,35,102,1,26.6,271.5,38.1,21.5,0
2026-07-08T03:00:00,gNB-001,NRCell-002,suburban,77,77,75,74,29,28,74,1,33.9,244.1,43.4,12.5,0
2026-07-08T03:00:00,gNB-001,NRCell-003,rural,34,34,33,33,11,11,33,0,40.4,264.4,47.3,6.7,0
2026-07-08T03:00:00,gNB-002,NRCell-004,urban,129,129,126,123,50,49,123,0,28.8,270.5,38.1,29.4,0
2026-07-08T03:00:00,gNB-002,NRCell-005,rural,27,27,26,25,11,9,25,0,39.2,256.5,35.5,5.1,0
2026-07-08T03:00:00,gNB-002,NRCell-006,degraded,70,67,66,65,22,21,65,1,26.5,279.9,44.1,15.1,0
2026-07-08T03:15:00,gNB-001,NRCell-001,urban,133,133,132,131,57,55,131,0,30.6,274.0,46.3,29.5,0
2026-07-08T03:15:00,gNB-001,NRCell-002,suburban,90,88,85,84,28,28,84,1,34.8,262.4,36.3,19.5,0
2026-07-08T03:15:00,gNB-001,NRCell-003,rural,32,32,31,29,8,8,29,0,39.5,252.8,43.5,5.9,0
2026-07-08T03:15:00,gNB-002,NRCell-004,urban,128,127,125,125,44,42,125,2,28.2,285.6,51.1,26.4,0
2026-07-08T03:15:00,gNB-002,NRCell-005,rural,27,26,25,25,11,10,25,0,39.6,237.3,25.5,4.0,0
2026-07-08T03:15:00,gNB-002,NRCell-006,degraded,71,69,67,67,18,18,67,2,28.4,298.8,32.7,11.5,0
2026-07-08T03:30:00,gNB-001,NRCell-001,urban,122,121,118,117,50,47,117,1,27.2,290.8,41.8,23.1,0
2026-07-08T03:30:00,gNB-001,NRCell-002,suburban,79,79,76,76,20,19,76,2,32.3,262.0,41.5,14.4,0
2026-07-08T03:30:00,gNB-001,NRCell-003,rural,37,37,36,36,14,14,36,0,38.2,260.3,29.6,5.7,0
2026-07-08T03:30:00,gNB-002,NRCell-004,urban,118,114,109,109,32,31,109,0,27.7,268.2,47.2,29.7,0
2026-07-08T03:30:00,gNB-002,NRCell-005,rural,28,26,25,25,10,10,25,0,39.3,246.0,31.7,4.9,0
2026-07-08T03:30:00,gNB-002,NRCell-006,degraded,69,65,64,62,23,19,62,0,27.8,267.5,33.9,15.1,0
2026-07-08T03:45:00,gNB-001,NRCell-001,urban,111,111,110,110,33,33,110,0,30.2,281.1,36.7,22.3,0
2026-07-08T03:45:00,gNB-001,NRCell-002,suburban,74,72,70,68,26,25,68,0,32.4,277.7,31.6,16.5,0
2026-07-08T03:45:00,gNB-001,NRCell-003,rural,43,43,40,40,11,11,40,3,39.6,258.8,32.7,6.5,0
2026-07-08T03:45:00,gNB-002,NRCell-004,urban,134,134,132,131,41,41,131,1,30.0,248.3,27.4,30.8,0
2026-07-08T03:45:00,gNB-002,NRCell-005,rural,27,27,26,26,8,8,26,0,43.1,241.7,36.8,5.6,0
2026-07-08T03:45:00,gNB-002,NRCell-006,degraded,74,71,68,67,30,29,67,2,31.0,277.7,46.6,12.8,0
2026-07-08T04:00:00,gNB-001,NRCell-001,urban,105,105,101,100,26,25,100,1,27.4,257.9,44.4,17.3,0
2026-07-08T04:00:00,gNB-001,NRCell-002,suburban,77,76,74,74,28,27,74,2,36.1,263.7,43.6,15.6,0
2026-07-08T04:00:00,gNB-001,NRCell-003,rural,38,36,34,34,13,13,34,0,42.5,228.3,22.9,9.2,0
2026-07-08T04:00:00,gNB-002,NRCell-004,urban,134,133,127,125,54,51,125,1,31.5,242.4,32.2,33.0,0
2026-07-08T04:00:00,gNB-002,NRCell-005,rural,31,30,29,28,12,12,28,1,43.4,260.1,34.5,6.0,0
2026-07-08T04:00:00,gNB-002,NRCell-006,degraded,75,74,71,68,23,23,68,2,31.5,285.2,33.1,10.8,0
2026-07-08T04:15:00,gNB-001,NRCell-001,urban,121,120,114,113,42,41,113,0,29.7,287.3,47.7,24.6,0
2026-07-08T04:15:00,gNB-001,NRCell-002,suburban,67,67,64,63,25,25,63,0,31.8,274.4,45.9,17.2,0
2026-07-08T04:15:00,gNB-001,NRCell-003,rural,38,36,35,35,12,12,35,0,40.4,269.5,48.5,6.4,0
2026-07-08T04:15:00,gNB-002,NRCell-004,urban,137,135,131,131,50,50,131,2,29.5,282.0,39.0,22.5,0
2026-07-08T04:15:00,gNB-002,NRCell-005,rural,27,27,25,25,9,9,25,0,43.9,233.9,34.1,4.6,0
2026-07-08T04:15:00,gNB-002,NRCell-006,degraded,92,87,86,83,22,19,83,2,29.2,296.6,45.1,21.3,0
2026-07-08T04:30:00,gNB-001,NRCell-001,urban,130,130,126,126,57,52,126,2,28.4,260.1,28.7,18.4,0
2026-07-08T04:30:00,gNB-001,NRCell-002,suburban,79,78,76,76,22,22,76,0,32.1,263.7,28.8,17.2,0
2026-07-08T04:30:00,gNB-001,NRCell-003,rural,41,41,39,39,12,12,39,0,45.1,255.7,44.6,6.1,0
2026-07-08T04:30:00,gNB-002,NRCell-004,urban,149,148,141,141,66,65,141,1,30.0,287.4,51.4,31.8,0
2026-07-08T04:30:00,gNB-002,NRCell-005,rural,29,28,27,26,11,10,26,0,46.0,234.3,23.5,5.7,0
2026-07-08T04:30:00,gNB-002,NRCell-006,degraded,76,75,71,66,33,31,66,1,30.9,280.4,33.8,12.6,0
2026-07-08T04:45:00,gNB-001,NRCell-001,urban,108,108,102,101,44,42,101,1,33.6,257.9,40.0,19.1,0
2026-07-08T04:45:00,gNB-001,NRCell-002,suburban,78,76,75,74,25,25,74,0,33.3,268.0,37.3,19.5,0
2026-07-08T04:45:00,gNB-001,NRCell-003,rural,33,32,30,30,8,8,30,2,39.9,240.2,40.0,9.7,0
2026-07-08T04:45:00,gNB-002,NRCell-004,urban,140,140,133,133,60,60,133,0,28.6,268.7,32.3,25.9,0
2026-07-08T04:45:00,gNB-002,NRCell-005,rural,31,31,30,29,9,8,29,0,38.4,242.9,25.4,5.9,0
2026-07-08T04:45:00,gNB-002,NRCell-006,degraded,79,71,70,69,29,26,69,0,30.6,278.7,42.0,20.9,0
2026-07-08T05:00:00,gNB-001,NRCell-001,urban,117,116,114,113,38,36,113,2,32.4,283.6,38.5,20.2,0
2026-07-08T05:00:00,gNB-001,NRCell-002,suburban,74,73,70,70,18,17,70,0,35.4,268.1,42.6,18.5,0
2026-07-08T05:00:00,gNB-001,NRCell-003,rural,39,38,36,36,11,11,36,0,40.9,226.8,27.5,8.5,0
2026-07-08T05:00:00,gNB-002,NRCell-004,urban,168,168,166,162,69,67,162,4,29.0,290.0,47.9,38.6,0
2026-07-08T05:00:00,gNB-002,NRCell-005,rural,27,27,26,26,10,10,26,0,38.4,238.0,37.2,6.0,0
2026-07-08T05:00:00,gNB-002,NRCell-006,degraded,85,82,78,77,29,27,77,2,29.5,274.5,36.9,19.2,0
2026-07-08T05:15:00,gNB-001,NRCell-001,urban,145,144,139,139,63,62,139,0,29.6,262.3,28.3,25.4,0
2026-07-08T05:15:00,gNB-001,NRCell-002,suburban,84,84,82,81,28,25,81,0,35.1,256.0,32.1,22.0,0
2026-07-08T05:15:00,gNB-001,NRCell-003,rural,35,35,34,34,14,14,34,0,41.5,235.6,31.4,6.1,0
2026-07-08T05:15:00,gNB-002,NRCell-004,urban,141,140,138,138,46,46,138,1,32.3,272.8,44.6,28.0,0
2026-07-08T05:15:00,gNB-002,NRCell-005,rural,32,32,31,30,9,8,30,1,46.3,216.5,32.5,5.7,0
2026-07-08T05:15:00,gNB-002,NRCell-006,degraded,101,96,92,91,30,29,91,4,30.2,292.4,32.4,18.9,0
2026-07-08T05:30:00,gNB-001,NRCell-001,urban,152,151,147,147,53,52,147,0,32.6,249.8,39.7,28.2,0
2026-07-08T05:30:00,gNB-001,NRCell-002,suburban,100,98,95,93,26,26,93,2,33.3,245.2,35.5,24.3,0
2026-07-08T05:30:00,gNB-001,NRCell-003,rural,44,44,43,42,15,15,42,1,46.1,238.7,36.0,6.6,0
2026-07-08T05:30:00,gNB-002,NRCell-004,urban,157,154,148,146,47,46,146,2,30.9,263.3,37.6,32.6,0
2026-07-08T05:30:00,gNB-002,NRCell-005,rural,26,26,25,25,8,7,25,0,46.8,206.9,32.7,6.5,0
2026-07-08T05:30:00,gNB-002,NRCell-006,degraded,110,106,103,102,30,27,102,3,33.6,278.8,28.3,21.6,0
2026-07-08T05:45:00,gNB-001,NRCell-001,urban,165,164,162,159,54,53,159,0,36.0,260.7,34.4,34.7,0
2026-07-08T05:45:00,gNB-001,NRCell-002,suburban,84,84,80,78,24,24,78,1,35.6,266.6,26.7,14.7,0
2026-07-08T05:45:00,gNB-001,NRCell-003,rural,46,46,45,45,19,19,45,0,46.9,233.3,35.7,8.6,0
2026-07-08T05:45:00,gNB-002,NRCell-004,urban,174,173,171,168,72,71,168,2,33.7,284.4,47.3,27.7,0
2026-07-08T05:45:00,gNB-002,NRCell-005,rural,28,28,27,27,7,7,27,0,46.8,241.4,25.5,6.4,0
2026-07-08T05:45:00,gNB-002,NRCell-006,degraded,86,83,79,77,32,29,77,0,34.2,270.5,46.3,16.6,0
2026-07-08T06:00:00,gNB-001,NRCell-001,urban,164,162,154,154,51,50,154,2,32.8,263.6,28.0,26.9,0
2026-07-08T06:00:00,gNB-001,NRCell-002,suburban,108,108,104,103,40,39,103,0,39.5,229.8,35.0,21.0,0
2026-07-08T06:00:00,gNB-001,NRCell-003,rural,44,44,43,43,14,13,43,0,48.6,216.9,34.9,7.3,0
2026-07-08T06:00:00,gNB-002,NRCell-004,urban,192,190,184,184,51,49,184,0,35.4,250.3,40.4,42.6,0
2026-07-08T06:00:00,gNB-002,NRCell-005,rural,29,29,28,28,8,8,28,0,45.9,227.0,37.7,5.2,0
2026-07-08T06:00:00,gNB-002,NRCell-006,degraded,105,101,98,96,28,26,96,4,37.9,256.7,35.5,19.3,0
2026-07-08T06:15:00,gNB-001,NRCell-001,urban,136,135,129,129,48,46,129,0,35.6,246.6,33.2,34.3,0
2026-07-08T06:15:00,gNB-001,NRCell-002,suburban,114,114,110,110,35,34,110,0,40.6,224.1,30.2,18.9,0
2026-07-08T06:15:00,gNB-001,NRCell-003,rural,51,50,47,47,13,13,47,3,48.1,218.4,24.5,9.8,0
