timestamp,trace_id,supi,nf,event_type,result,detail
2026-07-06T14:40:27.940,7e6f79ca6b,imsi-999709132737838,ausf,AUTHENTICATION,OK,
2026-07-06T14:40:27.967,7e6f79ca6b,imsi-999709132737838,amf,REGISTRATION,OK,
2026-07-06T14:40:28.141,7e6f79ca6b,imsi-999709132737838,smf,PDU_SESSION,OK,10.45.0.20
2026-07-06T14:41:23.494,c32e6e4e71,imsi-999708558009741,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:41:23.512,c32e6e4e71,imsi-999708558009741,ausf,AUTHENTICATION,OK,
2026-07-06T14:41:23.546,c32e6e4e71,imsi-999708558009741,amf,REGISTRATION,OK,
2026-07-06T14:41:23.660,c32e6e4e71,imsi-999708558009741,smf,PDU_SESSION,OK,10.45.0.48
2026-07-06T14:42:30.999,b513e3e43b,imsi-999701619306681,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:42:31.010,b513e3e43b,imsi-999701619306681,ausf,AUTHENTICATION,OK,
2026-07-06T14:42:31.047,b513e3e43b,imsi-999701619306681,amf,REGISTRATION,OK,
2026-07-06T14:42:31.168,b513e3e43b,imsi-999701619306681,smf,PDU_SESSION,OK,10.45.0.75
2026-07-06T14:43:44.331,6a5f9c7505,imsi-999705328042596,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:43:44.355,6a5f9c7505,imsi-999705328042596,ausf,AUTHENTICATION,OK,
2026-07-06T14:43:44.384,6a5f9c7505,imsi-999705328042596,amf,REGISTRATION,OK,
2026-07-06T14:43:44.532,6a5f9c7505,imsi-999705328042596,smf,PDU_SESSION,OK,10.45.0.249
2026-07-06T14:43:50.672,0632111ddb,imsi-999701691624296,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:43:50.680,0632111ddb,imsi-999701691624296,ausf,AUTHENTICATION,OK,
2026-07-06T14:43:50.696,0632111ddb,imsi-999701691624296,amf,REGISTRATION,OK,
2026-07-06T14:43:50.749,0632111ddb,imsi-999701691624296,smf,PDU_SESSION,OK,10.45.0.88
2026-07-06T14:44:06.169,6e775cb62b,imsi-999708949782749,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:44:06.189,6e775cb62b,imsi-999708949782749,ausf,AUTHENTICATION,OK,
2026-07-06T14:44:06.210,6e775cb62b,imsi-999708949782749,amf,REGISTRATION,OK,
2026-07-06T14:44:06.331,6e775cb62b,imsi-999708949782749,smf,PDU_SESSION,OK,10.45.0.58
2026-07-06T14:45:09.358,e2a488cfe6,imsi-999708187121524,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:45:09.379,e2a488cfe6,imsi-999708187121524,ausf,AUTHENTICATION,OK,
2026-07-06T14:45:09.413,e2a488cfe6,imsi-999708187121524,amf,REGISTRATION,OK,
2026-07-06T14:45:09.483,e2a488cfe6,imsi-999708187121524,smf,PDU_SESSION,OK,10.45.0.180
2026-07-06T14:45:28.838,16ba30dbb7,imsi-999702623895964,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:45:28.847,16ba30dbb7,imsi-999702623895964,ausf,AUTHENTICATION,OK,
2026-07-06T14:45:28.865,16ba30dbb7,imsi-999702623895964,amf,REGISTRATION,OK,
2026-07-06T14:45:28.962,16ba30dbb7,imsi-999702623895964,smf,PDU_SESSION,OK,10.45.0.159
2026-07-06T14:46:59.886,bf51ef269a,imsi-999704487068956,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:46:59.913,bf51ef269a,imsi-999704487068956,ausf,AUTHENTICATION,OK,
2026-07-06T14:46:59.943,bf51ef269a,imsi-999704487068956,amf,REGISTRATION,OK,
2026-07-06T14:47:00.052,bf51ef269a,imsi-999704487068956,smf,PDU_SESSION,OK,10.45.0.180
2026-07-06T14:47:10.892,b29bd23b4c,imsi-999709162788194,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:47:10.919,b29bd23b4c,imsi-999709162788194,ausf,AUTHENTICATION,OK,
2026-07-06T14:47:10.956,b29bd23b4c,imsi-999709162788194,amf,REGISTRATION,OK,
2026-07-06T14:47:11.078,b29bd23b4c,imsi-999709162788194,smf,PDU_SESSION,OK,10.45.0.79
2026-07-06T14:49:12.539,2e29e8b242,imsi-999709747704704,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:49:12.554,2e29e8b242,imsi-999709747704704,ausf,AUTHENTICATION,OK,
2026-07-06T14:49:12.569,2e29e8b242,imsi-999709747704704,amf,REGISTRATION,OK,
2026-07-06T14:49:12.619,2e29e8b242,imsi-999709747704704,smf,PDU_SESSION,OK,10.45.0.238
2026-07-06T14:49:12.870,12c8fb1255,imsi-999701444838328,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:49:12.894,12c8fb1255,imsi-999701444838328,ausf,AUTHENTICATION,OK,
2026-07-06T14:49:12.933,12c8fb1255,imsi-999701444838328,amf,REGISTRATION,OK,
2026-07-06T14:49:13.015,12c8fb1255,imsi-999701444838328,smf,PDU_SESSION,OK,10.45.0.211
2026-07-06T14:50:15.766,06fa2449f7,imsi-999706619071438,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:50:15.776,06fa2449f7,imsi-999706619071438,ausf,AUTHENTICATION,OK,
2026-07-06T14:50:15.813,06fa2449f7,imsi-999706619071438,amf,REGISTRATION,OK,
2026-07-06T14:50:15.954,06fa2449f7,imsi-999706619071438,smf,PDU_SESSION,OK,10.45.0.123
2026-07-06T14:50:56.178,a24df666c5,imsi-999703287289755,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:50:56.203,a24df666c5,imsi-999703287289755,ausf,AUTHENTICATION,OK,
2026-07-06T14:50:56.240,a24df666c5,imsi-999703287289755,amf,REGISTRATION,OK,
2026-07-06T14:50:56.430,a24df666c5,imsi-999703287289755,smf,PDU_SESSION,OK,10.45.0.231
2026-07-06T14:51:14.088,1523726a2e,imsi-999705061121262,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:51:14.101,1523726a2e,imsi-999705061121262,ausf,AUTHENTICATION,OK,
2026-07-06T14:51:14.123,1523726a2e,imsi-999705061121262,amf,REGISTRATION,OK,
2026-07-06T14:51:14.236,1523726a2e,imsi-999705061121262,smf,PDU_SESSION,OK,10.45.0.235
2026-07-06T14:51:25.053,a92f37a92b,imsi-999704810548138,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:51:25.082,a92f37a92b,imsi-999704810548138,ausf,AUTHENTICATION,OK,
2026-07-06T14:51:25.111,a92f37a92b,imsi-999704810548138,amf,REGISTRATION,OK,
2026-07-06T14:51:25.286,a92f37a92b,imsi-999704810548138,smf,PDU_SESSION,OK,10.45.0.21
2026-07-06T14:51:42.501,c1fac75af3,imsi-999703844720618,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:51:42.515,c1fac75af3,imsi-999703844720618,ausf,AUTHENTICATION,OK,
2026-07-06T14:51:42.540,c1fac75af3,imsi-999703844720618,amf,REGISTRATION,OK,
2026-07-06T14:51:42.606,c1fac75af3,imsi-999703844720618,smf,PDU_SESSION,OK,10.45.0.68
2026-07-06T14:52:30.215,9bf7316838,imsi-999705910621202,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:52:30.234,9bf7316838,imsi-999705910621202,ausf,AUTHENTICATION,OK,
2026-07-06T14:52:30.248,9bf7316838,imsi-999705910621202,amf,REGISTRATION,OK,
2026-07-06T14:52:30.373,9bf7316838,imsi-999705910621202,smf,PDU_SESSION,OK,10.45.0.122
2026-07-06T14:54:26.793,fc816ca69f,imsi-999702641616439,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:54:26.808,fc816ca69f,imsi-999702641616439,ausf,AUTHENTICATION,OK,
2026-07-06T14:54:26.846,fc816ca69f,imsi-999702641616439,amf,REGISTRATION,OK,
2026-07-06T14:54:27.029,fc816ca69f,imsi-999702641616439,smf,PDU_SESSION,OK,10.45.0.35
2026-07-06T14:55:13.024,fc0b43c170,imsi-999700004475220,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:55:13.051,fc0b43c170,imsi-999700004475220,ausf,AUTHENTICATION,OK,
2026-07-06T14:55:13.066,fc0b43c170,imsi-999700004475220,amf,REGISTRATION,OK,
2026-07-06T14:55:13.137,fc0b43c170,imsi-999700004475220,smf,PDU_SESSION,OK,10.45.0.154
2026-07-06T14:55:24.573,bfec3f3613,imsi-999705125351658,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:55:24.586,bfec3f3613,imsi-999705125351658,ausf,AUTHENTICATION,OK,
2026-07-06T14:55:24.602,bfec3f3613,imsi-999705125351658,amf,REGISTRATION,OK,
2026-07-06T14:55:24.714,bfec3f3613,imsi-999705125351658,smf,PDU_SESSION,OK,10.45.0.21
2026-07-06T14:55:35.491,e08b0e88d2,imsi-999706135666430,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:55:35.520,e08b0e88d2,imsi-999706135666430,ausf,AUTHENTICATION,OK,
2026-07-06T14:55:35.555,e08b0e88d2,imsi-999706135666430,amf,REGISTRATION,OK,
2026-07-06T14:55:35.669,e08b0e88d2,imsi-999706135666430,smf,PDU_SESSION,OK,10.45.0.48
2026-07-06T14:55:41.328,bed819e245,imsi-999709190835707,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:55:41.357,bed819e245,imsi-999709190835707,ausf,AUTHENTICATION,OK,
2026-07-06T14:55:41.367,bed819e245,imsi-999709190835707,amf,REGISTRATION,OK,
2026-07-06T14:55:41.450,bed819e245,imsi-999709190835707,smf,PDU_SESSION,OK,10.45.0.249
2026-07-06T14:56:31.095,bc28e39028,imsi-999701198013681,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:56:31.120,bc28e39028,imsi-999701198013681,ausf,AUTHENTICATION,OK,
2026-07-06T14:56:31.152,bc28e39028,imsi-999701198013681,amf,REGISTRATION,OK,
2026-07-06T14:56:31.220,bc28e39028,imsi-999701198013681,smf,PDU_SESSION,OK,10.45.0.61
2026-07-06T14:56:39.238,38915b1df4,imsi-999700110524622,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:56:39.254,38915b1df4,imsi-999700110524622,ausf,AUTHENTICATION,OK,
2026-07-06T14:56:39.289,38915b1df4,imsi-999700110524622,amf,REGISTRATION,OK,
2026-07-06T14:56:39.414,38915b1df4,imsi-999700110524622,smf,PDU_SESSION,OK,10.45.0.79
2026-07-06T14:57:11.377,ff389656f5,imsi-999703578556950,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:57:11.398,ff389656f5,imsi-999703578556950,ausf,AUTHENTICATION,OK,
2026-07-06T14:57:11.412,ff389656f5,imsi-999703578556950,amf,REGISTRATION,OK,
2026-07-06T14:57:11.563,ff389656f5,imsi-999703578556950,smf,PDU_SESSION,OK,10.45.0.228
2026-07-06T14:57:45.790,fb738e2c41,imsi-999705914000359,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:57:45.799,fb738e2c41,imsi-999705914000359,ausf,AUTHENTICATION,OK,
2026-07-06T14:57:45.819,fb738e2c41,imsi-999705914000359,amf,REGISTRATION,OK,
2026-07-06T14:57:45.880,fb738e2c41,imsi-999705914000359,smf,PDU_SESSION,OK,10.45.0.152
2026-07-06T14:58:06.018,5c43b384d3,imsi-999700827539204,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:58:06.028,5c43b384d3,imsi-999700827539204,ausf,AUTHENTICATION,OK,
2026-07-06T14:58:06.045,5c43b384d3,imsi-999700827539204,amf,REGISTRATION,OK,
2026-07-06T14:58:06.135,5c43b384d3,imsi-999700827539204,smf,PDU_SESSION,OK,10.45.0.135
2026-07-06T14:59:51.149,4573b70d08,imsi-999700687205450,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:59:51.176,4573b70d08,imsi-999700687205450,ausf,AUTHENTICATION,OK,
2026-07-06T14:59:51.190,4573b70d08,imsi-999700687205450,amf,REGISTRATION,FAIL,subscription data
2026-07-06T14:59:52.860,ebabe295bb,imsi-999701251652751,amf,REGISTRATION_REQUEST,OK,
2026-07-06T14:59:52.879,ebabe295bb,imsi-999701251652751,ausf,AUTHENTICATION,OK,
2026-07-06T14:59:52.898,ebabe295bb,imsi-999701251652751,amf,REGISTRATION,OK,
2026-07-06T14:59:53.072,ebabe295bb,imsi-999701251652751,smf,PDU_SESSION,OK,10.45.0.209
2026-07-06T15:00:30.528,55408fe944,imsi-999702047407113,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:00:30.557,55408fe944,imsi-999702047407113,ausf,AUTHENTICATION,OK,
2026-07-06T15:00:30.596,55408fe944,imsi-999702047407113,amf,REGISTRATION,OK,
2026-07-06T15:00:30.706,55408fe944,imsi-999702047407113,smf,PDU_SESSION,OK,10.45.0.241
2026-07-06T15:01:15.488,6043c446e1,imsi-999707253169741,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:01:15.518,6043c446e1,imsi-999707253169741,ausf,AUTHENTICATION,OK,
2026-07-06T15:01:15.547,6043c446e1,imsi-999707253169741,amf,REGISTRATION,OK,
2026-07-06T15:01:15.629,6043c446e1,imsi-999707253169741,smf,PDU_SESSION,OK,10.45.0.191
2026-07-06T15:03:43.104,49f3ae9783,imsi-999709651993986,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:03:43.113,49f3ae9783,imsi-999709651993986,ausf,AUTHENTICATION,OK,
2026-07-06T15:03:43.138,49f3ae9783,imsi-999709651993986,amf,REGISTRATION,OK,
2026-07-06T15:03:43.206,49f3ae9783,imsi-999709651993986,smf,PDU_SESSION,OK,10.45.0.67
2026-07-06T15:04:28.684,b532d4c2fd,imsi-999708240152476,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:04:28.692,b532d4c2fd,imsi-999708240152476,ausf,AUTHENTICATION,OK,
2026-07-06T15:04:28.712,b532d4c2fd,imsi-999708240152476,amf,REGISTRATION,OK,
2026-07-06T15:04:28.777,b532d4c2fd,imsi-999708240152476,smf,PDU_SESSION,OK,10.45.0.140
2026-07-06T15:06:26.621,2344396403,imsi-999700520216198,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:06:26.635,2344396403,imsi-999700520216198,ausf,AUTHENTICATION,OK,
2026-07-06T15:06:26.658,2344396403,imsi-999700520216198,amf,REGISTRATION,OK,
2026-07-06T15:06:26.850,2344396403,imsi-999700520216198,smf,PDU_SESSION,OK,10.45.0.159
2026-07-06T15:07:23.695,a22118ac8e,imsi-999706714946401,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:07:23.713,a22118ac8e,imsi-999706714946401,ausf,AUTHENTICATION,OK,
2026-07-06T15:07:23.749,a22118ac8e,imsi-999706714946401,amf,REGISTRATION,OK,
2026-07-06T15:07:23.911,a22118ac8e,imsi-999706714946401,smf,PDU_SESSION,OK,10.45.0.199
2026-07-06T15:07:35.595,f79d861188,imsi-999707322067688,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:07:35.618,f79d861188,imsi-999707322067688,ausf,AUTHENTICATION,OK,
2026-07-06T15:07:35.654,f79d861188,imsi-999707322067688,amf,REGISTRATION,OK,
2026-07-06T15:07:35.812,f79d861188,imsi-999707322067688,smf,PDU_SESSION,OK,10.45.0.38
2026-07-06T15:07:40.933,cf295e1af0,imsi-999700801722899,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:07:40.957,cf295e1af0,imsi-999700801722899,ausf,AUTHENTICATION,OK,
2026-07-06T15:07:40.968,cf295e1af0,imsi-999700801722899,amf,REGISTRATION,OK,
2026-07-06T15:07:41.084,cf295e1af0,imsi-999700801722899,smf,PDU_SESSION,OK,10.45.0.165
2026-07-06T15:08:08.185,f3c58f3af2,imsi-999708638942113,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:08:08.204,f3c58f3af2,imsi-999708638942113,ausf,AUTHENTICATION,OK,
2026-07-06T15:08:08.235,f3c58f3af2,imsi-999708638942113,amf,REGISTRATION,OK,
2026-07-06T15:08:08.364,f3c58f3af2,imsi-999708638942113,smf,PDU_SESSION,OK,10.45.0.125
2026-07-06T15:08:31.081,31e9976775,imsi-999700161138872,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:08:31.105,31e9976775,imsi-999700161138872,ausf,AUTHENTICATION,OK,
2026-07-06T15:08:31.137,31e9976775,imsi-999700161138872,amf,REGISTRATION,OK,
2026-07-06T15:08:31.312,31e9976775,imsi-999700161138872,smf,PDU_SESSION,OK,10.45.0.2
2026-07-06T15:08:43.373,b4e80fdab7,imsi-999703286633009,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:08:43.398,b4e80fdab7,imsi-999703286633009,ausf,AUTHENTICATION,OK,
2026-07-06T15:08:43.432,b4e80fdab7,imsi-999703286633009,amf,REGISTRATION,OK,
2026-07-06T15:08:43.504,b4e80fdab7,imsi-999703286633009,smf,PDU_SESSION,OK,10.45.0.11
2026-07-06T15:09:06.510,e55cfd549f,imsi-999706023943702,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:09:06.535,e55cfd549f,imsi-999706023943702,ausf,AUTHENTICATION,OK,
2026-07-06T15:09:06.551,e55cfd549f,imsi-999706023943702,amf,REGISTRATION,OK,
2026-07-06T15:09:06.612,e55cfd549f,imsi-999706023943702,smf,PDU_SESSION,OK,10.45.0.46
2026-07-06T15:10:07.050,9dfeb81e1a,imsi-999700711664929,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:10:07.076,9dfeb81e1a,imsi-999700711664929,ausf,AUTHENTICATION,OK,
2026-07-06T15:10:07.088,9dfeb81e1a,imsi-999700711664929,amf,REGISTRATION,OK,
2026-07-06T15:10:07.174,9dfeb81e1a,imsi-999700711664929,smf,PDU_SESSION,OK,10.45.0.47
2026-07-06T15:10:08.770,6c93e232dc,imsi-999701064255317,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:10:08.782,6c93e232dc,imsi-999701064255317,ausf,AUTHENTICATION,OK,
2026-07-06T15:10:08.817,6c93e232dc,imsi-999701064255317,amf,REGISTRATION,OK,
2026-07-06T15:10:08.933,6c93e232dc,imsi-999701064255317,smf,PDU_SESSION,OK,10.45.0.205
2026-07-06T15:11:33.535,6364f1e8f1,imsi-999706033107155,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:11:33.556,6364f1e8f1,imsi-999706033107155,ausf,AUTHENTICATION,OK,
2026-07-06T15:11:33.589,6364f1e8f1,imsi-999706033107155,amf,REGISTRATION,OK,
2026-07-06T15:11:33.731,6364f1e8f1,imsi-999706033107155,smf,PDU_SESSION,OK,10.45.0.57
2026-07-06T15:12:00.896,11f0c7d726,imsi-999705532145841,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:12:00.905,11f0c7d726,imsi-999705532145841,ausf,AUTHENTICATION,OK,
2026-07-06T15:12:00.929,11f0c7d726,imsi-999705532145841,amf,REGISTRATION,OK,
2026-07-06T15:12:00.990,11f0c7d726,imsi-999705532145841,smf,PDU_SESSION,OK,10.45.0.72
2026-07-06T15:12:09.484,f1348124cd,imsi-999708813086062,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:12:09.505,f1348124cd,imsi-999708813086062,ausf,AUTHENTICATION,OK,
2026-07-06T15:12:09.543,f1348124cd,imsi-999708813086062,amf,REGISTRATION,OK,
2026-07-06T15:12:09.681,f1348124cd,imsi-999708813086062,smf,PDU_SESSION,OK,10.45.0.127
2026-07-06T15:12:46.347,2c7120fd45,imsi-999709996888737,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:12:46.359,2c7120fd45,imsi-999709996888737,ausf,AUTHENTICATION,OK,
2026-07-06T15:12:46.372,2c7120fd45,imsi-999709996888737,amf,REGISTRATION,OK,
2026-07-06T15:12:46.445,2c7120fd45,imsi-999709996888737,smf,PDU_SESSION,OK,10.45.0.194
2026-07-06T15:13:11.913,997e02b0ba,imsi-999702384575846,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:13:11.922,997e02b0ba,imsi-999702384575846,ausf,AUTHENTICATION,OK,
2026-07-06T15:13:11.948,997e02b0ba,imsi-999702384575846,amf,REGISTRATION,OK,
2026-07-06T15:13:12.024,997e02b0ba,imsi-999702384575846,smf,PDU_SESSION,OK,10.45.0.130
2026-07-06T15:13:26.851,f7ccbbe752,imsi-999707076899255,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:13:26.879,f7ccbbe752,imsi-999707076899255,ausf,AUTHENTICATION,OK,
2026-07-06T15:13:26.908,f7ccbbe752,imsi-999707076899255,amf,REGISTRATION,OK,
2026-07-06T15:13:27.075,f7ccbbe752,imsi-999707076899255,smf,PDU_SESSION,OK,10.45.0.176
2026-07-06T15:13:36.794,7407d8f60a,imsi-999708841590735,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:13:36.815,7407d8f60a,imsi-999708841590735,ausf,AUTHENTICATION,OK,
2026-07-06T15:13:36.852,7407d8f60a,imsi-999708841590735,amf,REGISTRATION,OK,
2026-07-06T15:13:36.938,7407d8f60a,imsi-999708841590735,smf,PDU_SESSION,FAIL,
2026-07-06T15:14:15.285,70dc0a5d6a,imsi-999709715345821,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:14:15.293,70dc0a5d6a,imsi-999709715345821,ausf,AUTHENTICATION,OK,
2026-07-06T15:14:15.331,70dc0a5d6a,imsi-999709715345821,amf,REGISTRATION,OK,
2026-07-06T15:14:15.399,70dc0a5d6a,imsi-999709715345821,smf,PDU_SESSION,OK,10.45.0.248
2026-07-06T15:14:35.931,7b577a3b44,imsi-999707662569468,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:14:35.947,7b577a3b44,imsi-999707662569468,ausf,AUTHENTICATION,OK,
2026-07-06T15:14:35.964,7b577a3b44,imsi-999707662569468,amf,REGISTRATION,OK,
2026-07-06T15:14:36.154,7b577a3b44,imsi-999707662569468,smf,PDU_SESSION,OK,10.45.0.159
2026-07-06T15:14:41.342,050fe30818,imsi-999704095018143,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:14:41.356,050fe30818,imsi-999704095018143,ausf,AUTHENTICATION,OK,
2026-07-06T15:14:41.381,050fe30818,imsi-999704095018143,amf,REGISTRATION,OK,
2026-07-06T15:14:41.554,050fe30818,imsi-999704095018143,smf,PDU_SESSION,OK,10.45.0.145
2026-07-06T15:14:46.733,9607b1b6d3,imsi-999708557920783,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:14:46.754,9607b1b6d3,imsi-999708557920783,ausf,AUTHENTICATION,OK,
2026-07-06T15:14:46.782,9607b1b6d3,imsi-999708557920783,amf,REGISTRATION,OK,
2026-07-06T15:14:46.863,9607b1b6d3,imsi-999708557920783,smf,PDU_SESSION,OK,10.45.0.183
2026-07-06T15:15:49.092,40168acc4b,imsi-999702252491043,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:15:49.101,40168acc4b,imsi-999702252491043,ausf,AUTHENTICATION,OK,
2026-07-06T15:15:49.132,40168acc4b,imsi-999702252491043,amf,REGISTRATION,OK,
2026-07-06T15:15:49.296,40168acc4b,imsi-999702252491043,smf,PDU_SESSION,OK,10.45.0.232
2026-07-06T15:16:19.293,5116882182,imsi-999701945935309,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:16:19.318,5116882182,imsi-999701945935309,ausf,AUTHENTICATION,OK,
2026-07-06T15:16:19.349,5116882182,imsi-999701945935309,amf,REGISTRATION,OK,
2026-07-06T15:16:19.474,5116882182,imsi-999701945935309,smf,PDU_SESSION,OK,10.45.0.240
2026-07-06T15:16:45.376,5dbfccf4af,imsi-999705941348077,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:16:45.401,5dbfccf4af,imsi-999705941348077,ausf,AUTHENTICATION,OK,
2026-07-06T15:16:45.413,5dbfccf4af,imsi-999705941348077,amf,REGISTRATION,OK,
2026-07-06T15:16:45.599,5dbfccf4af,imsi-999705941348077,smf,PDU_SESSION,OK,10.45.0.141
2026-07-06T15:18:10.221,37d63877a6,imsi-999709915276799,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:18:10.238,37d63877a6,imsi-999709915276799,ausf,AUTHENTICATION,OK,
2026-07-06T15:18:10.275,37d63877a6,imsi-999709915276799,amf,REGISTRATION,OK,
2026-07-06T15:18:10.420,37d63877a6,imsi-999709915276799,smf,PDU_SESSION,OK,10.45.0.231
2026-07-06T15:18:54.244,4158aa1466,imsi-999709306371249,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:18:54.274,4158aa1466,imsi-999709306371249,ausf,AUTHENTICATION,OK,
2026-07-06T15:18:54.292,4158aa1466,imsi-999709306371249,amf,REGISTRATION,OK,
2026-07-06T15:18:54.402,4158aa1466,imsi-999709306371249,smf,PDU_SESSION,OK,10.45.0.12
2026-07-06T15:19:05.580,1e68b4dd49,imsi-999708458383609,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:19:05.603,1e68b4dd49,imsi-999708458383609,ausf,AUTHENTICATION,OK,
2026-07-06T15:19:05.623,1e68b4dd49,imsi-999708458383609,amf,REGISTRATION,OK,
2026-07-06T15:19:05.751,1e68b4dd49,imsi-999708458383609,smf,PDU_SESSION,OK,10.45.0.20
2026-07-06T15:19:40.780,13af8a259c,imsi-999704784850367,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:19:40.806,13af8a259c,imsi-999704784850367,ausf,AUTHENTICATION,OK,
2026-07-06T15:19:40.821,13af8a259c,imsi-999704784850367,amf,REGISTRATION,OK,
2026-07-06T15:19:40.901,13af8a259c,imsi-999704784850367,smf,PDU_SESSION,OK,10.45.0.13
2026-07-06T15:20:20.679,52201baba6,imsi-999706303789279,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:20:20.688,52201baba6,imsi-999706303789279,ausf,AUTHENTICATION,OK,
2026-07-06T15:20:20.706,52201baba6,imsi-999706303789279,amf,REGISTRATION,OK,
2026-07-06T15:20:20.828,52201baba6,imsi-999706303789279,smf,PDU_SESSION,OK,10.45.0.197
2026-07-06T15:20:39.663,f8a3632aa0,imsi-999709166466136,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:20:39.681,f8a3632aa0,imsi-999709166466136,ausf,AUTHENTICATION,OK,
2026-07-06T15:20:39.719,f8a3632aa0,imsi-999709166466136,amf,REGISTRATION,OK,
2026-07-06T15:20:39.890,f8a3632aa0,imsi-999709166466136,smf,PDU_SESSION,OK,10.45.0.201
2026-07-06T15:21:25.664,064300f88a,imsi-999705766202613,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:21:25.675,064300f88a,imsi-999705766202613,ausf,AUTHENTICATION,OK,
2026-07-06T15:21:25.708,064300f88a,imsi-999705766202613,amf,REGISTRATION,OK,
2026-07-06T15:21:25.817,064300f88a,imsi-999705766202613,smf,PDU_SESSION,OK,10.45.0.58
2026-07-06T15:22:04.324,bbd56db825,imsi-999702430678203,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:22:04.337,bbd56db825,imsi-999702430678203,ausf,AUTHENTICATION,OK,
2026-07-06T15:22:04.366,bbd56db825,imsi-999702430678203,amf,REGISTRATION,OK,
2026-07-06T15:22:04.470,bbd56db825,imsi-999702430678203,smf,PDU_SESSION,OK,10.45.0.86
2026-07-06T15:22:07.956,82c867568b,imsi-999700645345082,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:22:07.983,82c867568b,imsi-999700645345082,ausf,AUTHENTICATION,OK,
2026-07-06T15:22:08.019,82c867568b,imsi-999700645345082,amf,REGISTRATION,OK,
2026-07-06T15:22:08.084,82c867568b,imsi-999700645345082,smf,PDU_SESSION,OK,10.45.0.121
2026-07-06T15:22:30.686,3cf0221a97,imsi-999708744955913,amf,REGISTRATION_REQUEST,OK,
2026-07-06T15:22:30.695,3cf0221a97,imsi-999708744955913,ausf,AUTHENTICATION,OK,
