Jul  6 00:01:19 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000831@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 20:56:48 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002625@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 20:58:07 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003139@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:02:03 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003935@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:02:26 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000241@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:03:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003796@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:03:57 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000628@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:04:48 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003092@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:07:33 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004499@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:08:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001310@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:09:16 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002715@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:09:38 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003238@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:10:30 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001303@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:12:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001422@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:14:08 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002608@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:16:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002196@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:17:45 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002534@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:19:00 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001675@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:19:29 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001665@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:20:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000270@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:23:53 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001033@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:24:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003322@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:24:18 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004054@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:24:30 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000411@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:25:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001688@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:27:38 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001982@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:28:01 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001402@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:29:47 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003134@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:32:15 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003683@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:35:42 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003740@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:38:10 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002692@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:38:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004235@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:38:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003588@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:40:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001375@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:43:10 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003992@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:43:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002821@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:44:18 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002442@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:44:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002110@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:45:06 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000466@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:45:19 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004332@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:46:26 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000183@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:48:00 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004382@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:53:06 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004823@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:53:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003196@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:54:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004753@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:54:25 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002611@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:55:32 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001637@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:57:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003893@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 21:59:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000904@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:00:25 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001852@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:00:54 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002978@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:01:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000168@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:02:55 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003530@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:03:03 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002420@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:04:19 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003962@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:05:04 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002308@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:07:19 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003049@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:12:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001321@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:14:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002887@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:14:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000095@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:16:45 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000149@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:18:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001568@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:19:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002672@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:20:04 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003931@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:21:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001991@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:21:58 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002758@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:25:00 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002165@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:25:10 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003330@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:26:29 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003656@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:28:36 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001192@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:28:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001344@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:29:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004615@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:29:22 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000254@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:31:15 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003619@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:31:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000700@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:32:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004412@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:35:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003306@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:37:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000918@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:39:35 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003121@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:41:57 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002465@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:42:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004503@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:43:08 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003362@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:43:17 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000676@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:44:54 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003780@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:45:19 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000932@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:45:29 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000862@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:47:40 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002063@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:48:46 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002087@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:50:05 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000224@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:50:33 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003579@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:53:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000750@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:56:04 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000890@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:58:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004053@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:59:29 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004564@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 22:59:58 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001316@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:04:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000804@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:07:22 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003905@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:08:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004171@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:08:50 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003876@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:09:17 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001495@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:10:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002674@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:11:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001745@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:11:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002309@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:14:02 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003618@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:15:05 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001482@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:16:33 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004632@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:17:35 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004655@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:18:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000293@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:19:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000775@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:20:57 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002361@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:24:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000914@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:24:33 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002798@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:25:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001310@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:27:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004758@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:31:33 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001853@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:35:45 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004713@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:38:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002713@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:39:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004390@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:39:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004332@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:40:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004400@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  6 23:41:00 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002238@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
